Authorization required, but no authorization protocol specified

Authorization required, but no authorization protocol specified

Authorization required, but no authorization protocol specified

Authorization required, but no authorization protocol specified

Authorization required, but no authorization protocol specified

Authorization required, but no authorization protocol specified

Authorization required, but no authorization protocol specified

Authorization required, but no authorization protocol specified

Authorization required, but no authorization protocol specified

Authorization required, but no authorization protocol specified

LAMMPS (22 Jul 2025 - Update 3)
  using 1 OpenMP thread(s) per MPI task
Reading data file ...
  orthogonal box = (4.7505938 4.7505938 4.7505938) to (63.427784 63.427784 63.427784)
  2 by 2 by 2 MPI processor grid
  reading atoms ...
  8040 atoms
  reading velocities ...
  8040 velocities
  scanning bonds ...
  2 = max bonds/atom
  scanning angles ...
  1 = max angles/atom
  scanning dihedrals ...
  2 = max dihedrals/atom
  orthogonal box = (4.7505938 4.7505938 4.7505938) to (63.427784 63.427784 63.427784)
  2 by 2 by 2 MPI processor grid
  reading bonds ...
  8020 bonds
  reading angles ...
  8000 angles
  reading dihedrals ...
  7980 dihedrals
Finding 1-2 1-3 1-4 neighbors ...
  special bond factors lj:    0        0        0       
  special bond factors coul:  0        0        0       
     2 = max # of 1-2 neighbors
     2 = max # of 1-3 neighbors
     4 = max # of 1-4 neighbors
     6 = max # of special neighbors
  special bonds CPU = 0.001 seconds
  read_data CPU = 0.243 seconds
Finding 1-2 1-3 1-4 neighbors ...
  special bond factors lj:    0        0        0       
  special bond factors coul:  0        0        0.5     
     2 = max # of 1-2 neighbors
     2 = max # of 1-3 neighbors
     4 = max # of 1-4 neighbors
     6 = max # of special neighbors
  special bonds CPU = 0.001 seconds
Generated 3 of 3 mixed pair_coeff terms from arithmetic mixing rule
Neighbor list info ...
  update: every = 1 steps, delay = 0 steps, check = yes
  max neighbors/atom: 4000, page size: 100000
  master list distance cutoff = 16
  ghost atom cutoff = 16
  binsize = 8, bins = 8 8 8
  1 neighbor lists, perpetual/occasional/extra = 1 0 0
  (1) pair lj/cut, perpetual
      attributes: half, newton on
      pair build: half/bin/newton
      stencil: half/bin/3d
      bin: standard
Setting up Verlet run ...
  Unit style    : real
  Current step  : 0
  Time step     : 2
Per MPI rank memory allocation (min/avg/max) = 9.233 | 9.234 | 9.235 Mbytes
   Step          Time           Temp          Press         Enthalpy        TotEng         KinEng         PotEng         E_vdwl         E_tail         Volume           Lx             Ly             Lz          Density          Pxx            Pyy            Pzz      
     17000   34000          298.75234      1358.6986      15043.82       11257.572      7158.9222      4098.6497     -9500.1519     -304.19399      191077.72      57.597462      57.597462      57.597462      0.94537646     1397.3055      1399.4093      1279.3809    
     18000   36000          296.0713       1365.1146      15010.566      11210.21       7094.6771      4115.5333     -9522.024      -304.49589      190888.28      57.578421      57.578421      57.578421      0.94631469     905.30536      1484.1359      1705.9024    
     19000   38000          302.89185      1825.6374      16501.142      11379.447      7258.1162      4121.3313     -9507.631      -302.16032      192363.76      57.726393      57.726393      57.726393      0.93905618     2108.9832      1839.5574      1528.3714    
     20000   40000          296.9955       1058.571       14175.283      11225.913      7116.8236      4109.0896     -9547.6504     -304.24776      191043.95      57.594069      57.594069      57.594069      0.94554357     807.22787      1633.9739      734.51123    
     21000   42000          297.05763      1137.3778      14375.646      11209.299      7118.3124      4090.9866     -9515.3765     -304.49685      190887.67      57.578361      57.578361      57.578361      0.94631767     1049.6153      871.46177      1491.0563    
     22000   44000          301.18566      996.73064      14151.949      11366.685      7217.2311      4149.4543     -9475.3245     -303.35288      191607.53      57.650647      57.650647      57.650647      0.94276244     1379.2561      547.85964      1063.0762    
     23000   46000          305.54205      1072.5522      14574.284      11564.179      7321.6223      4242.5564     -9524.9852     -302.04617      192436.46      57.733664      57.733664      57.733664      0.93870143     764.01337      713.05884      1740.5843    
     24000   48000          297.94741      203.02798      11743.076      11176.002      7139.634       4036.3677     -9562.2325     -303.4955       191517.48      57.641615      57.641615      57.641615      0.94320568     523.22434     -102.57306      188.43266    
     25000   50000          304.01976      1386.5334      15278.786      11411.332      7285.1441      4126.1878     -9538.1386     -303.90776      191257.68      57.615539      57.615539      57.615539      0.9444869      1209.792       1262.9388      1686.8695    
     26000   52000          305.17741      911.57581      14075.185      11526.463      7312.8846      4213.5781     -9507.1753     -303.18439      191714.01      57.661325      57.661325      57.661325      0.9422388      1146.0132      708.52942      880.18481    
     27000   54000          299.06699      307.98131      12273.983      11413.684      7166.4621      4247.222      -9513.6636     -303.46727      191535.3       57.643403      57.643403      57.643403      0.94311793     153.28657      379.60094      391.05642    
     28000   56000          299.54225      1216.5949      14636.398      11250.465      7177.8507      4072.6146     -9530.1788     -304.58197      190834.32      57.572996      57.572996      57.572996      0.94658222     747.27257      1198.9804      1703.5316    
     29000   58000          303.93983      670.59142      13347.363      11469.027      7283.2288      4185.7986     -9452.8851     -302.6366       192061.02      57.696094      57.696094      57.696094      0.94053638     1079.3014      389.31319      543.15966    
     30000   60000          301.99876      663.13309      13074.571      11213.034      7236.7154      3976.3188     -9516.3284     -301.97127      192484.19      57.738437      57.738437      57.738437      0.93846866     773.83653      885.56588      329.99687    
     31000   62000          303.9121       850.5628       13724.554      11342.192      7282.5643      4059.628      -9483.5307     -302.64619      192054.94      57.695485      57.695485      57.695485      0.94056618     214.41519      1116.1844      1221.0888    
     32000   64000          299.53679      761.08543      13462.252      11335.01       7177.7198      4157.2898     -9511.2896     -303.28644      191649.5       57.654857      57.654857      57.654857      0.94255596     937.79378      1075.5821      269.88044    
     33000   66000          303.56361      960.99938      14077.805      11403.405      7274.2134      4129.1913     -9527.2922     -304.60234      190821.57      57.571713      57.571713      57.571713      0.94664551     858.26364      931.79506      1092.9394    
     34000   68000          300.34436      1086.4424      14388.499      11352.731      7197.0714      4155.6593     -9497.0012     -303.37138      191595.84      57.649475      57.649475      57.649475      0.94281995     838.65115      986.54488      1434.1312    
     35000   70000          298.6554       1567.7198      15751.461      11364.58       7156.5992      4207.9812     -9557.3829     -302.93481      191871.96      57.677156      57.677156      57.677156      0.94146316     1833.2306      1544.6136      1325.3152    
     36000   72000          297.56159      762.02102      13343.518      11221.165      7130.3886      4090.7764     -9537.8261     -304.35886      190974.21      57.58706       57.58706       57.58706       0.94588885     610.7357       1142.7494      532.578      
     37000   74000          303.64947      582.3562       13090.179      11460.535      7276.2709      4184.2642     -9527.9966     -302.92317      191879.33      57.677894      57.677894      57.677894      0.94142698     474.95122      1020.5522      251.56516    
     38000   76000          299.24232      954.96593      13953.464      11291.742      7170.6634      4121.0786     -9516.7628     -304.13175      191116.83      57.601392      57.601392      57.601392      0.94518301     1218.4992      851.84439      794.55417    
     39000   78000          300.82259      924.5989       13911.411      11318.15       7208.5311      4109.6184     -9519.472      -302.23423      192316.72      57.721687      57.721687      57.721687      0.93928587     1018.1328      848.31109      907.35278    
     40000   80000          299.15954      634.51988      13052.36       11278.321      7168.68        4109.6406     -9494.3852     -303.19252      191708.87      57.66081       57.66081       57.66081       0.94226406     180.9971       419.92218      1302.6404    
     41000   82000          299.9561       1224.5972      14747.3        11335.563      7187.7677      4147.7952     -9520.5054     -304.26658      191032.14      57.592882      57.592882      57.592882      0.94560204     1588.375       725.13415      1360.2824    
     42000   84000          306.40123      837.40028      13752.453      11416.829      7342.2105      4074.6181     -9559.7823     -303.92512      191246.76      57.614442      57.614442      57.614442      0.94454085     1098.027       1146.7192      267.45466    
     43000   86000          301.86576      1117.9096      14431.997      11330.234      7233.5283      4096.7058     -9593.9399     -305.51653      190250.57      57.514232      57.514232      57.514232      0.94948665     1136.5304      1170.6002      1046.5982    
     44000   88000          295.64806      1421.1843      15110.031      11132.382      7084.5352      4047.8466     -9491.4301     -302.87298      191911.13      57.68108       57.68108       57.68108       0.941271       1311.7244      1490.2896      1461.5388    
     45000   90000          298.58037      924.31966      13852.727      11273.401      7154.8013      4118.5993     -9514.554      -303.77527      191341.1       57.623914      57.623914      57.623914      0.94407514     1183.8423      1048.5458      540.57087    
     46000   92000          303.74055      1604.6326      15890.083      11419.576      7278.4534      4141.1228     -9564.9189     -304.26739      191031.63      57.592831      57.592831      57.592831      0.94560455     1608.2644      1403.8787      1801.7546    
     47000   94000          299.85313      730.49902      13409.378      11375.444      7185.3003      4190.1439     -9565.2434     -304.45233      190915.59      57.581167      57.581167      57.581167      0.94617931     996.75504      35.225538      1159.5165    
     48000   96000          302.2242       1399.6234      15214.398      11321.856      7242.1174      4079.7387     -9546.8395     -304.79969      190698.01      57.559285      57.559285      57.559285      0.94725885     1451.6036      782.05129      1965.2152    
     49000   98000          296.13745      683.073        13083.112      11179.082      7096.2623      4082.8192     -9568.333      -304.10933      191130.91      57.602807      57.602807      57.602807      0.94511335     568.78103      859.83924      620.59873    
     50000   100000         301.4171       248.03316      11995.483      11303.005      7222.7773      4080.2281     -9533.1804     -303.62694      191434.57      57.633296      57.633296      57.633296      0.94361418     1.3110505      148.36695      594.42148    
     51000   102000         297.95358      1266.7814      14651.668      11123.618      7139.7818      3983.8363     -9540.8327     -304.37116      190966.5       57.586285      57.586285      57.586285      0.94592705     1548.1515      1450.4606      801.7322     
     52000   104000         298.39112      1141.0286      14389.569      11215.021      7150.2664      4064.7543     -9580.8513     -304.68507      190769.75      57.566501      57.566501      57.566501      0.94690264     1458.1286      1088.9447      876.01257    
     53000   106000         299.65646      1194.4292      14550.399      11214.057      7180.5873      4033.4698     -9512.5483     -303.4775       191528.84      57.642755      57.642755      57.642755      0.94314974     914.86606      1194.7975      1473.6242    
     54000   108000         302.68587      570.29229      12956.129      11362.684      7253.1804      4109.5032     -9472.0625     -303.38693      191586.02      57.64849       57.64849       57.64849       0.94286826     688.38021      1057.9174     -35.420708    
     55000   110000         299.70426      1183.2553      14664.031      11357.958      7181.7329      4176.2256     -9535.194      -303.39095      191583.49      57.648236      57.648236      57.648236      0.94288074     1266.9233      882.82282      1400.0198    
     56000   112000         299.12291      723.71356      13377.274      11343.886      7167.8021      4176.0837     -9474.4221     -301.70538      192653.82      57.755393      57.755393      57.755393      0.93764233     404.25496      651.2216       1115.6641    
     57000   114000         302.13314      1467.5543      15554.831      11455.769      7239.9355      4215.8339     -9512.8166     -303.49133      191520.12      57.64188       57.64188       57.64188       0.9431927      1445.8009      1637.9013      1318.9607    
     58000   116000         302.81547      794.94306      13570.868      11348.568      7256.286       4092.2825     -9522.4953     -303.22852      191686.11      57.658528      57.658528      57.658528      0.94237594     1063.77        862.55422      458.505      
     59000   118000         299.51291      1189.8555      14730.947      11419.667      7177.1476      4242.5191     -9510.6058     -304.60344      190820.88      57.571644      57.571644      57.571644      0.94664893     1459.8666      1487.2544      622.44544    
     60000   120000         301.46825      1006.4335      13984.025      11185.996      7224.0028      3961.9936     -9561.4086     -304.9085       190629.96      57.552437      57.552437      57.552437      0.947597       317.1997       1544.1183      1157.9825    
     61000   122000         302.3631       1227.424       14715.902      11294.092      7245.4459      4048.6463     -9587.4169     -304.0712       191154.88      57.605215      57.605215      57.605215      0.94499484     1479.8356      1281.375       921.06139    
     62000   124000         299.66003      1658.9341      15790.596      11189.928      7180.6729      4009.2546     -9564.5632     -305.66435      190158.57      57.504959      57.504959      57.504959      0.94994605     1762.7084      1397.1021      1816.9919    
     63000   126000         301.06726      1073.8943      14216.636      11233.164      7214.3942      4018.7702     -9551.583      -305.12392      190495.37      57.53889       57.53889       57.53889       0.94826649     282.0926       1933.1205      1006.4699    
     64000   128000         304.84661      944.67972      13939.034      11305.245      7304.9576      4000.2871     -9472.4662     -304.04655      191170.38      57.606771      57.606771      57.606771      0.94491822     744.57194      1017.6317      1071.8356    
     65000   130000         294.76034      1130.5133      14182.226      11043.832      7063.263       3980.5692     -9598.8648     -305.35481      190351.33      57.524384      57.524384      57.524384      0.94898404     1308.7029      853.36454      1229.4725    
     66000   132000         294.1751       1182.7448      14418.198      11124.656      7049.2391      4075.4165     -9565.5098     -304.41384      190939.72      57.583593      57.583593      57.583593      0.9460597      921.86483      1460.7188      1165.6508    
     67000   134000         296.42         1305.6976      14754.399      11131.113      7103.033       4028.0797     -9578.5032     -305.47561      190276.06      57.5168        57.5168        57.5168        0.94935947     939.91822      1826.2855      1150.889     
     68000   136000         301.00985      1154.9732      14570.845      11342.02       7213.0183      4129.0018     -9521.4114     -303.22429      191688.78      57.658796      57.658796      57.658796      0.94236279     743.77604      1219.798       1501.3455    
     69000   138000         301.6581       515.26709      12831.581      11391.39       7228.5521      4162.8374     -9544.6434     -303.28347      191651.38      57.655045      57.655045      57.655045      0.94254674     641.33962      651.22433      253.23731    
     70000   140000         299.38027      719.06557      13217.288      11202.845      7173.9692      4028.876      -9478.5672     -302.58695      192092.54      57.69925       57.69925       57.69925       0.94038207     942.99363      214.21237      999.99069    
     71000   142000         297.22108      1673.281       15741.274      11071.36       7122.2291      3949.1304     -9530.7934     -303.73618      191365.73      57.626386      57.626386      57.626386      0.94395366     1332.5055      1491.1534      2196.1841    
     72000   144000         298.61957      654.12033      13097.862      11280.569      7155.7406      4124.8286     -9553.191      -305.1191       190498.38      57.539193      57.539193      57.539193      0.9482515      185.03334      842.31461      935.01303    
     73000   146000         302.01301      1075.2538      14212.824      11214.197      7237.0568      3977.14       -9536.1749     -303.96602      191221.03      57.611858      57.611858      57.611858      0.94466796     1019.2832      1032.5163      1173.9618    
     74000   148000         303.703        1295.0568      14892.684      11294.562      7277.5536      4017.0087     -9519.6778     -305.10515      190507.09      57.540069      57.540069      57.540069      0.94820816     1490.1802      1195.3037      1199.6864    
     75000   150000         299.97177      1203.7929      14560.34       11213.666      7188.1432      4025.5232     -9571.9984     -304.91236      190627.54      57.552194      57.552194      57.552194      0.947609       1096.2996      1154.3372      1360.7418    
     76000   152000         299.45868      1145.4445      14476.939      11273.561      7175.8481      4097.7124     -9533.5025     -303.11151      191760.11      57.665946      57.665946      57.665946      0.9420123      1136.8261      1367.7323      931.77523    
     77000   154000         299.66229      910.00923      13748.07       11215.612      7180.7271      4034.8848     -9533.9545     -304.60718      190818.53      57.571408      57.571408      57.571408      0.94666055    -69.205262      1402.9408      1396.2921    
     78000   156000         299.72545      1462.8132      15471.702      11376.895      7182.2407      4194.6545     -9545.683      -302.82523      191941.39      57.684112      57.684112      57.684112      0.9411226      903.66704      851.04801      2633.7247    
     79000   158000         299.63722      1158.7835      14475.035      11252.133      7180.1265      4072.006      -9569.1591     -304.7837       190708.02      57.560291      57.560291      57.560291      0.94720915     1372.7554      878.39105      1225.2039    
     80000   160000         297.02245      1437.7202      15062.721      11069.875      7117.4693      3952.4058     -9599.0871     -305.2308       190428.67      57.532173      57.532173      57.532173      0.94859865     1285.9215      1165.3722      1861.8669    
     81000   162000         297.09666      454.48122      12508.726      11241.866      7119.2476      4122.618      -9522.3167     -304.10519      191133.52      57.603068      57.603068      57.603068      0.94510047     623.83058      269.52059      470.0925     
     82000   164000         299.85588      1427.468       15210.512      11228.832      7185.3661      4043.4657     -9508.6673     -303.9041       191259.99      57.615771      57.615771      57.615771      0.94447553     1369.1846      1229.4325      1683.7869    
     83000   166000         296.58531      654.94008      13122.102      11283          7106.9944      4176.0054     -9512.9141     -301.87857      192543.3       57.744346      57.744346      57.744346      0.93818056     709.78001      382.15619      872.88402    
     84000   168000         300.57134      1302.1312      14840.594      11216.328      7202.5105      4013.8175     -9544.141      -304.55889      190848.79      57.57445       57.57445       57.57445       0.9465105      1604.762       1367.4814      934.15022    
     85000   170000         305.06301      660.19679      13180.888      11331.412      7310.1433      4021.2689     -9489.9101     -302.59478      192087.57      57.698752      57.698752      57.698752      0.94040641     1049.4979      474.57378      456.5187     
     86000   172000         296.70086      1270.1468      14625.261      11090.759      7109.7633      3980.9953     -9562.1732     -304.62268      190808.82      57.570432      57.570432      57.570432      0.94670872     1153.4928      1168.0265      1488.9212    
     87000   174000         299.4951       1229.0452      14650.025      11221.034      7176.7209      4044.3134     -9531.3094     -303.83525      191303.33      57.620122      57.620122      57.620122      0.94426156     596.81838      1364.3383      1725.9791    
     88000   176000         297.36473      943.20837      13768.297      11145.614      7125.6714      4019.9423     -9563.8646     -304.85856      190661.19      57.55558       57.55558       57.55558       0.94744179     907.7034       492.21867      1429.703     
     89000   178000         301.92257      882.43356      13728.306      11259.466      7234.8896      4024.5765     -9513.5265     -302.98816      191838.17      57.67377       57.67377       57.67377       0.94162895     897.20552      189.58973      1560.5054    
     90000   180000         298.52314      853.96464      13665.129      11286.644      7153.4301      4133.2141     -9509.9495     -304.35197      190978.54      57.587495      57.587495      57.587495      0.94586743     1224.1992      607.4006       730.29408    
     91000   182000         301.808        1046.5427      14158.659      11237.46       7232.1442      4005.3153     -9583.6325     -303.69131      191394         57.629224      57.629224      57.629224      0.94381422     794.65652      1275.235       1069.7367    
     92000   184000         302.73378      348.70651      12353.424      11380.337      7254.3284      4126.0084     -9542.9696     -303.76991      191344.48      57.624254      57.624254      57.624254      0.94405848     664.92105      140.40905      240.78944    
     93000   186000         297.50804      920.47081      13767.279      11196.604      7129.1054      4067.4989     -9524.4511     -303.52846      191496.69      57.639529      57.639529      57.639529      0.94330809     1258.3044      953.6219       549.4861     
     94000   188000         301.49299      1584.3432      15716.079      11302.968      7224.5957      4078.3727     -9503.5602     -304.32738      190993.97      57.589046      57.589046      57.589046      0.94579101     1600.1666      1720.1327      1432.7303    
     95000   190000         300.28258      779.28001      13537.961      11360.522      7195.591       4164.9305     -9526.1406     -303.378        191591.66      57.649056      57.649056      57.649056      0.9428405      634.01725      632.86901      1070.9538    
     96000   192000         303.55779      1296.9056      14891.676      11263.063      7274.0739      3988.9892     -9509.7272     -302.97328      191847.59      57.674714      57.674714      57.674714      0.94158271     1591.2085      1020.1803      1279.328     
     97000   194000         299.26792      285.88467      11932.272      11133.425      7171.2771      3962.1475     -9527.6565     -303.3638       191600.63      57.649956      57.649956      57.649956      0.94279637     789.08003     -35.542555      104.11654    
     98000   196000         304.1422       956.34593      14048.884      11383.905      7288.078       4095.8274     -9557.4439     -304.19909      191074.52      57.597141      57.597141      57.597141      0.9453923      1177.2504      916.58831      775.19905    
     99000   198000         299.49082      924.33586      13865.285      11287.001      7176.6181      4110.3828     -9538.8206     -303.90343      191260.41      57.615813      57.615813      57.615813      0.94447344     1152.4542      531.36628      1089.1871    
    100000   200000         301.49116      410.32763      12443.243      11297.666      7224.5519      4073.1145     -9499.7805     -303.62906      191433.24      57.633162      57.633162      57.633162      0.94362076     192.38122      166.82952      871.77215    
    101000   202000         301.76057      802.17976      13479.839      11247.754      7231.0077      4016.7464     -9540.5163     -304.64749      190793.29      57.568869      57.568869      57.568869      0.94678582     1303.5654      387.60419      715.36967    
    102000   204000         297.11194      1056.096       14128.783      11183.223      7119.6139      4063.6094     -9553.5061     -303.92895      191244.35      57.6142        57.6142        57.6142        0.94455276     964.73926      1497.8495      705.69936    
    103000   206000         296.8507       535.40716      12688.371      11192.752      7113.3538      4079.3985     -9576.5837     -303.45888      191540.59      57.643934      57.643934      57.643934      0.94309187     741.07837      993.08683     -127.94372    
    104000   208000         300.23803      622.83954      13033.833      11295.215      7194.5234      4100.6916     -9575.9345     -303.67474      191404.44      57.630272      57.630272      57.630272      0.94376272     844.75131      239.66309      784.10424    
    105000   210000         297.48562      1146.9706      14461.164      11261.3        7128.5681      4132.7322     -9566.1959     -303.84866      191294.88      57.619274      57.619274      57.619274      0.94430323     1068.8082      842.21853      1529.885     
    106000   212000         299.56253      1347.1872      14982.366      11230.489      7178.3367      4052.1521     -9550.2902     -304.37985      190961.04      57.585737      57.585737      57.585737      0.94595408     1556.916       1669.8431      814.80256    
    107000   214000         299.30296      1481.6344      15439.723      11312.86       7172.1165      4140.7439     -9539.283      -304.33902      190986.67      57.588312      57.588312      57.588312      0.94582717     1220.0333      1461.2644      1763.6056    
    108000   216000         298.14353      850.95361      13648.979      11266.585      7144.3336      4122.2515     -9470.8316     -302.78114      191969.34      57.686912      57.686912      57.686912      0.94098558     574.69868      1288.6107      689.55145    
    109000   218000         304.00631      894.28685      13807.246      11313.43       7284.8217      4028.6079     -9518.0778     -303.9828       191210.47      57.610798      57.610798      57.610798      0.94472011     476.08371      1060.9982      1145.7787    
    110000   220000         300.56434      900.02864      13720.231      11216.27       7202.3426      4013.9269     -9518.2595     -304.69493      190763.58      57.565881      57.565881      57.565881      0.94693327     1039.5441      899.19126      761.35059    
    111000   222000         296.43853      1103.3552      14364.333      11269.037      7103.477       4165.5597     -9486.2322     -302.16887      192358.32      57.725848      57.725848      57.725848      0.93908275     1478.3487      898.43106      933.28577    
    112000   224000         299.30459      894.64722      13841.322      11347.133      7172.1556      4174.9776     -9526.734      -304.0598       191162.05      57.605935      57.605935      57.605935      0.9449594      717.73071      1551.0423      415.16862    
    113000   226000         301.71815      771.86984      13425.603      11271.664      7229.9912      4041.6723     -9555.9479     -303.77164      191343.39      57.624144      57.624144      57.624144      0.94406387     1252.5313      529.73196      533.34622    
    114000   228000         298.90048      891.67317      13630.273      11141.171      7162.472       3978.6986     -9513.7174     -303.6683       191408.51      57.63068       57.63068       57.63068       0.94374269     913.34217      831.33774      930.33959    
    115000   230000         303.10415      650.69315      13171.204      11350.812      7263.2034      4087.6085     -9522.2237     -303.00364      191828.37      57.672788      57.672788      57.672788      0.94167708    -19.021629      1365.9233      605.17777    
    116000   232000         302.1864       800.1566       13523.574      11287.593      7241.2117      4046.3815     -9502.9775     -303.34966      191609.56      57.650851      57.650851      57.650851      0.94275242     633.1302       750.25812      1017.0815    
    117000   234000         301.96946      733.2446       13412.605      11365.232      7236.0133      4129.2183     -9503.3716     -303.59061      191457.48      57.635595      57.635595      57.635595      0.94350127     604.42997      471.93309      1123.3707    
    118000   236000         298.67269      1240.1475      14589.719      11145.705      7157.0137      3988.6918     -9557.4633     -305.24253      190421.35      57.531436      57.531436      57.531436      0.94863509     1057.1833      1080.7821      1582.477     
    119000   238000         303.54907      984.4564       14108.115      11369.77       7273.8651      4095.9052     -9570.8181     -304.75084      190728.58      57.56236       57.56236       57.56236       0.94710703     907.07532      1513.5667      532.7272     
    120000   240000         298.84052      937.57551      13881.221      11264.635      7161.0353      4103.6        -9555.1293     -303.74411      191360.73      57.625885      57.625885      57.625885      0.94397829     1461.0922      1113.5318      238.10248    
